method,p,rep,rho,rho_tilde,dataset,tier,method_class
ADOD,0.05,15,0.0,0.14010695187165775,breastw,T1,IV
ADOD,0.05,16,0.2857142857142857,0.15024479804161567,breastw,T1,IV
ADOD,0.05,17,0.6666666666666666,0.4904478068164451,breastw,T1,IV
ADOD,0.05,18,0.3333333333333333,0.10256018371562844,breastw,T1,IV
ADOD,0.05,19,0.0,0.414514896867838,breastw,T1,IV
ADOD,0.1,0,0.3333333333333333,0.49298463300563145,breastw,T1,IV
ADOD,0.1,1,0.0,-0.1811949817640207,breastw,T1,IV
ADOD,0.1,2,0.3333333333333333,0.38411898352330215,breastw,T1,IV
ADOD,0.1,3,0.5,0.4177389179489137,breastw,T1,IV
ADOD,0.1,4,0.5,0.2825403799809861,breastw,T1,IV
ADOD,0.1,5,0.6666666666666666,0.2885460031318031,breastw,T1,IV
ADOD,0.1,6,0.5,0.3920397060227165,breastw,T1,IV
ADOD,0.1,7,0.8333333333333334,0.4253251093245746,breastw,T1,IV
ADOD,0.1,8,0.3333333333333333,0.4168831168831169,breastw,T1,IV
ADOD,0.1,9,0.5,0.5093460620525059,breastw,T1,IV
ADOD,0.1,10,0.2857142857142857,0.27685492801771866,breastw,T1,IV
ADOD,0.1,11,0.5,0.2743866348448687,breastw,T1,IV
ADOD,0.1,12,0.6666666666666666,0.6026510304257311,breastw,T1,IV
ADOD,0.1,13,0.3333333333333333,0.4458654653737497,breastw,T1,IV
ADOD,0.1,14,0.0,0.24726203322015897,breastw,T1,IV
ADOD,0.1,15,0.3333333333333333,0.34723176785032456,breastw,T1,IV
ADOD,0.1,16,0.8333333333333334,0.40106277238320975,breastw,T1,IV
ADOD,0.1,17,0.5,0.3528782918446086,breastw,T1,IV
ADOD,0.1,18,0.0,0.12428471872898354,breastw,T1,IV
ADOD,0.1,19,0.3333333333333333,0.4172094355839939,breastw,T1,IV
ThreeSigma,0.01,0,0.0,,glass,T1,I
ThreeSigma,0.01,1,1.0,,glass,T1,I
ThreeSigma,0.01,2,1.0,,glass,T1,I
ThreeSigma,0.01,3,1.0,,glass,T1,I
ThreeSigma,0.01,4,0.0,,glass,T1,I
ThreeSigma,0.01,5,1.0,,glass,T1,I
ThreeSigma,0.01,6,0.0,,glass,T1,I
ThreeSigma,0.01,7,0.0,,glass,T1,I
ThreeSigma,0.01,8,1.0,,glass,T1,I
ThreeSigma,0.01,9,1.0,,glass,T1,I
ThreeSigma,0.01,10,1.0,,glass,T1,I
ThreeSigma,0.01,11,1.0,,glass,T1,I
ThreeSigma,0.01,12,0.0,,glass,T1,I
ThreeSigma,0.01,13,1.0,,glass,T1,I
ThreeSigma,0.01,14,0.0,,glass,T1,I
ThreeSigma,0.01,15,1.0,,glass,T1,I
ThreeSigma,0.01,16,1.0,,glass,T1,I
ThreeSigma,0.01,17,0.0,,glass,T1,I
ThreeSigma,0.01,18,0.0,,glass,T1,I
ThreeSigma,0.01,19,0.0,,glass,T1,I
ThreeSigma,0.05,0,0.6666666666666666,0.7781190959104827,glass,T1,I
ThreeSigma,0.05,1,1.0,0.4666666666666666,glass,T1,I
ThreeSigma,0.05,2,0.0,0.6079055436800646,glass,T1,I
ThreeSigma,0.05,3,0.0,0.21276694028802262,glass,T1,I
ThreeSigma,0.05,4,0.0,0.7195121951219513,glass,T1,I
ThreeSigma,0.05,5,1.0,0.5045616012544536,glass,T1,I
ThreeSigma,0.05,6,1.0,0.8170731707317074,glass,T1,I
ThreeSigma,0.05,7,0.0,0.5896683773696627,glass,T1,I
ThreeSigma,0.05,8,1.0,0.8145934285312865,glass,T1,I
ThreeSigma,0.05,9,0.0,0.6606060606060605,glass,T1,I
ThreeSigma,0.05,10,1.0,0.7212121212121211,glass,T1,I
ThreeSigma,0.05,11,1.0,0.5878787878787878,glass,T1,I
ThreeSigma,0.05,12,1.0,0.6810328622452322,glass,T1,I
ThreeSigma,0.05,13,1.0,0.9030303030303028,glass,T1,I
ThreeSigma,0.05,14,1.0,0.5878787878787878,glass,T1,I
ThreeSigma,0.05,15,1.0,0.4787878787878787,glass,T1,I
ThreeSigma,0.05,16,1.0,0.9393939393939393,glass,T1,I
ThreeSigma,0.05,17,0.0,0.7696969696969697,glass,T1,I
ThreeSigma,0.05,18,0.0,0.22424242424242422,glass,T1,I
ThreeSigma,0.05,19,0.0,0.8787878787878788,glass,T1,I
ThreeSigma,0.1,0,0.5,0.9399156065713747,glass,T1,I
ThreeSigma,0.1,1,0.6666666666666666,0.9024715042688695,glass,T1,I
ThreeSigma,0.1,2,1.0,0.9061384044001849,glass,T1,I
ThreeSigma,0.1,3,1.0,0.7051473754381198,glass,T1,I
ThreeSigma,0.1,4,0.5,0.9414832407646418,glass,T1,I
ThreeSigma,0.1,5,0.5,0.8881672008870861,glass,T1,I
ThreeSigma,0.1,6,0.5,0.9141750252176012,glass,T1,I
ThreeSigma,0.1,7,1.0,0.7554401177902618,glass,T1,I
ThreeSigma,0.1,8,1.0,0.9025341130604287,glass,T1,I
ThreeSigma,0.1,9,1.0,0.9337662337662337,glass,T1,I
ThreeSigma,0.1,10,1.0,0.8666666666666667,glass,T1,I
ThreeSigma,0.1,11,1.0,0.9516077150152479,glass,T1,I
ThreeSigma,0.1,12,0.5,0.4636363636363636,glass,T1,I
ThreeSigma,0.1,13,0.5,0.8440545808966861,glass,T1,I
ThreeSigma,0.1,14,0.5,0.8155844155844156,glass,T1,I
ThreeSigma,0.1,15,1.0,0.9103896103896105,glass,T1,I
ThreeSigma,0.1,16,0.0,0.8439538995252107,glass,T1,I
ThreeSigma,0.1,17,1.0,0.9805194805194805,glass,T1,I
ThreeSigma,0.1,18,0.5,0.7190646692982112,glass,T1,I
ThreeSigma,0.1,19,0.5,0.8242936452930715,glass,T1,I
BoxPlot,0.01,0,0.6666666666666666,,glass,T1,I
BoxPlot,0.01,1,0.6666666666666666,,glass,T1,I
BoxPlot,0.01,2,1.0,,glass,T1,I
BoxPlot,0.01,3,0.6666666666666666,,glass,T1,I
BoxPlot,0.01,4,0.6666666666666666,,glass,T1,I
BoxPlot,0.01,5,0.6666666666666666,,glass,T1,I
BoxPlot,0.01,6,1.0,,glass,T1,I
BoxPlot,0.01,7,1.0,,glass,T1,I
BoxPlot,0.01,8,1.0,,glass,T1,I
BoxPlot,0.01,9,1.0,,glass,T1,I
BoxPlot,0.01,10,1.0,,glass,T1,I
BoxPlot,0.01,11,1.0,,glass,T1,I
BoxPlot,0.01,12,1.0,,glass,T1,I
BoxPlot,0.01,13,0.6666666666666666,,glass,T1,I
BoxPlot,0.01,14,1.0,,glass,T1,I
BoxPlot,0.01,15,1.0,,glass,T1,I
BoxPlot,0.01,16,1.0,,glass,T1,I
BoxPlot,0.01,17,1.0,,glass,T1,I
BoxPlot,0.01,18,1.0,,glass,T1,I
BoxPlot,0.01,19,1.0,,glass,T1,I
BoxPlot,0.05,0,0.0,0.4576043153224294,glass,T1,I
BoxPlot,0.05,1,1.0,0.8620436566990364,glass,T1,I
BoxPlot,0.05,2,0.0,0.6626660590319777,glass,T1,I
BoxPlot,0.05,3,0.0,0.18028414841311158,glass,T1,I
BoxPlot,0.05,4,0.3333333333333333,,glass,T1,I
BoxPlot,0.05,5,1.0,0.8620436566990364,glass,T1,I
BoxPlot,0.05,6,1.0,0.6603381797442179,glass,T1,I
BoxPlot,0.05,7,0.18181818181818182,,glass,T1,I
BoxPlot,0.05,8,1.0,0.7016464154456235,glass,T1,I
BoxPlot,0.05,9,1.0,0.9816513761467891,glass,T1,I
BoxPlot,0.05,10,1.0,0.9156754547663374,glass,T1,I
BoxPlot,0.05,11,1.0,0.7453559924999299,glass,T1,I
BoxPlot,0.05,12,1.0,0.5570860145311556,glass,T1,I
BoxPlot,0.05,13,0.0,0.9384615384615386,glass,T1,I
BoxPlot,0.05,14,1.0,0.5388159060803247,glass,T1,I
BoxPlot,0.05,15,0.18181818181818182,,glass,T1,I
BoxPlot,0.05,16,0.0,0.691521597158884,glass,T1,I
BoxPlot,0.05,17,0.18181818181818182,,glass,T1,I
BoxPlot,0.05,18,0.18181818181818182,,glass,T1,I
BoxPlot,0.05,19,0.0,0.3897614030163071,glass,T1,I
BoxPlot,0.1,0,1.0,0.8975630139576162,glass,T1,I
BoxPlot,0.1,1,1.0,0.8571461457448095,glass,T1,I
BoxPlot,0.1,2,1.0,0.9944700460829492,glass,T1,I
BoxPlot,0.1,3,1.0,0.7816406457735963,glass,T1,I
BoxPlot,0.1,4,1.0,0.5983402457830803,glass,T1,I
BoxPlot,0.1,5,0.6666666666666666,0.9101636062023404,glass,T1,I
BoxPlot,0.1,6,1.0,0.9330868756926619,glass,T1,I
BoxPlot,0.1,7,1.0,1.0,glass,T1,I
BoxPlot,0.1,8,1.0,0.814833411423521,glass,T1,I
BoxPlot,0.1,9,0.8,0.49848012364691896,glass,T1,I
BoxPlot,0.1,10,0.0,0.30549549198264164,glass,T1,I
BoxPlot,0.1,11,1.0,0.7008202184176613,glass,T1,I
BoxPlot,0.1,12,0.17391304347826086,0.43994134506405985,glass,T1,I
BoxPlot,0.1,13,1.0,0.767939229174902,glass,T1,I
BoxPlot,0.1,14,0.0,0.7796511627906977,glass,T1,I
BoxPlot,0.1,15,0.5,0.9296264237787826,glass,T1,I
BoxPlot,0.1,16,0.0,0.8163265306122449,glass,T1,I
BoxPlot,0.1,17,1.0,0.9587600439991963,glass,T1,I
BoxPlot,0.1,18,1.0,0.763706889101896,glass,T1,I
BoxPlot,0.1,19,0.5,0.887114200528685,glass,T1,I
MAD,0.01,0,0.0,,glass,T1,I
MAD,0.01,1,1.0,,glass,T1,I
MAD,0.01,2,1.0,,glass,T1,I
MAD,0.01,3,1.0,,glass,T1,I
MAD,0.01,4,0.6666666666666666,,glass,T1,I
MAD,0.01,5,1.0,,glass,T1,I
MAD,0.01,6,0.0,,glass,T1,I
MAD,0.01,7,0.0,,glass,T1,I
MAD,0.01,8,1.0,,glass,T1,I
MAD,0.01,9,1.0,,glass,T1,I
MAD,0.01,10,1.0,,glass,T1,I
MAD,0.01,11,1.0,,glass,T1,I
MAD,0.01,12,1.0,,glass,T1,I
MAD,0.01,13,1.0,,glass,T1,I
MAD,0.01,14,0.0,,glass,T1,I
MAD,0.01,15,1.0,,glass,T1,I
MAD,0.01,16,1.0,,glass,T1,I
MAD,0.01,17,1.0,,glass,T1,I
MAD,0.01,18,0.0,,glass,T1,I
MAD,0.01,19,0.0,,glass,T1,I
MAD,0.05,0,1.0,0.8902439024390244,glass,T1,I
MAD,0.05,1,1.0,0.9848069807617047,glass,T1,I
MAD,0.05,2,1.0,0.7639751552795032,glass,T1,I
MAD,0.05,3,0.0,-0.1874873733122184,glass,T1,I
MAD,0.05,4,1.0,0.9634146341463414,glass,T1,I
MAD,0.05,5,0.0,-0.8739695897586163,glass,T1,I
MAD,0.05,6,1.0,0.9756097560975612,glass,T1,I
MAD,0.05,7,1.0,0.5358281452501689,glass,T1,I
MAD,0.05,8,0.4,0.8066439653301318,glass,T1,I
MAD,0.05,9,1.0,0.9390243902439026,glass,T1,I
MAD,0.05,10,1.0,0.8666666666666665,glass,T1,I
MAD,0.05,11,1.0,0.9151515151515152,glass,T1,I
MAD,0.05,12,1.0,0.9006211180124224,glass,T1,I
MAD,0.05,13,0.6666666666666666,0.8267515394048879,glass,T1,I
MAD,0.05,14,1.0,0.9515151515151514,glass,T1,I
MAD,0.05,15,0.0,-0.5288778230016562,glass,T1,I
MAD,0.05,16,1.0,0.9756097560975612,glass,T1,I
MAD,0.05,17,1.0,0.8658536585365854,glass,T1,I
MAD,0.05,18,0.0,0.6727272727272726,glass,T1,I
MAD,0.05,19,0.5,0.9387209722839688,glass,T1,I
MAD,0.1,0,0.3333333333333333,0.9211243831720429,glass,T1,I
MAD,0.1,1,1.0,0.9674479166666666,glass,T1,I
MAD,0.1,2,0.5714285714285714,0.9012582554910785,glass,T1,I
MAD,0.1,3,0.0,-0.7627892555131606,glass,T1,I
MAD,0.1,4,0.5,0.9036114142103879,glass,T1,I
MAD,0.1,5,1.0,0.8836601307189546,glass,T1,I
MAD,0.1,6,0.5714285714285714,0.8117820451688433,glass,T1,I
MAD,0.1,7,1.0,0.8989799762774618,glass,T1,I
MAD,0.1,8,1.0,0.8971354166666666,glass,T1,I
MAD,0.1,9,1.0,0.9440104166666666,glass,T1,I
MAD,0.1,10,1.0,0.9513157894736843,glass,T1,I
MAD,0.1,11,1.0,0.9495016611295682,glass,T1,I
MAD,0.1,12,1.0,0.9022410349188938,glass,T1,I
MAD,0.1,13,0.5,0.9167262387997984,glass,T1,I
MAD,0.1,14,1.0,0.9064935064935065,glass,T1,I
MAD,0.1,15,1.0,0.9592105263157897,glass,T1,I
MAD,0.1,16,1.0,0.9828947368421055,glass,T1,I
MAD,0.1,17,1.0,0.9850449198016313,glass,T1,I
MAD,0.1,18,1.0,0.9375812743823148,glass,T1,I
MAD,0.1,19,1.0,0.9609120521172639,glass,T1,I
ChiSquare,0.01,0,0.0,,glass,T1,I
ChiSquare,0.01,1,1.0,,glass,T1,I
ChiSquare,0.01,2,0.0,,glass,T1,I
ChiSquare,0.01,3,1.0,,glass,T1,I
ChiSquare,0.01,4,0.0,,glass,T1,I
ChiSquare,0.01,5,1.0,,glass,T1,I
ChiSquare,0.01,6,1.0,,glass,T1,I
ChiSquare,0.01,7,1.0,,glass,T1,I
ChiSquare,0.01,8,1.0,,glass,T1,I
ChiSquare,0.01,9,1.0,,glass,T1,I
ChiSquare,0.01,10,0.6666666666666666,,glass,T1,I
ChiSquare,0.01,11,1.0,,glass,T1,I
ChiSquare,0.01,12,0.0,,glass,T1,I
ChiSquare,0.01,13,1.0,,glass,T1,I
ChiSquare,0.01,14,0.0,,glass,T1,I
ChiSquare,0.01,15,1.0,,glass,T1,I
ChiSquare,0.01,16,1.0,,glass,T1,I
ChiSquare,0.01,17,0.0,,glass,T1,I
ChiSquare,0.01,18,0.0,,glass,T1,I
ChiSquare,0.01,19,0.0,,glass,T1,I
ChiSquare,0.05,0,1.0,0.9757575757575757,glass,T1,I
ChiSquare,0.05,1,1.0,0.8424242424242423,glass,T1,I
ChiSquare,0.05,2,1.0,0.9030303030303028,glass,T1,I
ChiSquare,0.05,3,1.0,0.24848484848484845,glass,T1,I
ChiSquare,0.05,4,1.0,0.9393939393939393,glass,T1,I
ChiSquare,0.05,5,1.0,0.43030303030303024,glass,T1,I
ChiSquare,0.05,6,1.0,0.9636363636363635,glass,T1,I
ChiSquare,0.05,7,1.0,0.5757575757575757,glass,T1,I
ChiSquare,0.05,8,1.0,0.9272727272727272,glass,T1,I
ChiSquare,0.05,9,0.0,0.9515151515151514,glass,T1,I
ChiSquare,0.05,10,1.0,0.8787878787878788,glass,T1,I
ChiSquare,0.05,11,1.0,0.7454545454545454,glass,T1,I
ChiSquare,0.05,12,1.0,0.6848484848484848,glass,T1,I
ChiSquare,0.05,13,0.0,0.9636363636363635,glass,T1,I
ChiSquare,0.05,14,1.0,0.5878787878787878,glass,T1,I
ChiSquare,0.05,15,1.0,0.29696969696969694,glass,T1,I
ChiSquare,0.05,16,1.0,0.9515151515151514,glass,T1,I
ChiSquare,0.05,17,1.0,0.8545454545454544,glass,T1,I
ChiSquare,0.05,18,0.0,0.2727272727272727,glass,T1,I
ChiSquare,0.05,19,0.0,0.9393939393939393,glass,T1,I
ChiSquare,0.1,0,1.0,0.9649350649350649,glass,T1,I
ChiSquare,0.1,1,0.5,0.8922077922077922,glass,T1,I
ChiSquare,0.1,2,1.0,0.9194805194805193,glass,T1,I
ChiSquare,0.1,3,0.5,0.8584415584415584,glass,T1,I
ChiSquare,0.1,4,1.0,0.9532467532467532,glass,T1,I
ChiSquare,0.1,5,1.0,0.9831168831168832,glass,T1,I
ChiSquare,0.1,6,0.5,0.9727272727272727,glass,T1,I
ChiSquare,0.1,7,0.5,0.8116883116883117,glass,T1,I
ChiSquare,0.1,8,1.0,0.9350649350649349,glass,T1,I
ChiSquare,0.1,9,1.0,0.9714285714285713,glass,T1,I
ChiSquare,0.1,10,0.0,0.9571428571428571,glass,T1,I
ChiSquare,0.1,11,1.0,0.9766233766233766,glass,T1,I
ChiSquare,0.1,12,1.0,0.7402597402597402,glass,T1,I
ChiSquare,0.1,13,0.5,0.9363636363636364,glass,T1,I
ChiSquare,0.1,14,1.0,0.922077922077922,glass,T1,I
ChiSquare,0.1,15,1.0,0.9597402597402598,glass,T1,I
ChiSquare,0.1,16,0.0,0.8662337662337661,glass,T1,I
ChiSquare,0.1,17,1.0,0.9493506493506494,glass,T1,I
ChiSquare,0.1,18,0.5,0.9324675324675323,glass,T1,I
ChiSquare,0.1,19,1.0,0.9337662337662337,glass,T1,I
COPOD,0.01,0,0.0,,glass,T1,II
COPOD,0.01,1,0.0,,glass,T1,II
COPOD,0.01,2,0.0,,glass,T1,II
COPOD,0.01,3,0.0,,glass,T1,II
COPOD,0.01,4,0.0,,glass,T1,II
COPOD,0.01,5,1.0,,glass,T1,II
COPOD,0.01,6,0.0,,glass,T1,II
COPOD,0.01,7,1.0,,glass,T1,II
COPOD,0.01,8,1.0,,glass,T1,II
COPOD,0.01,9,0.0,,glass,T1,II
COPOD,0.01,10,0.0,,glass,T1,II
COPOD,0.01,11,0.6666666666666666,,glass,T1,II
COPOD,0.01,12,0.0,,glass,T1,II
COPOD,0.01,13,1.0,,glass,T1,II
COPOD,0.01,14,0.0,,glass,T1,II
COPOD,0.01,15,1.0,,glass,T1,II
COPOD,0.01,16,1.0,,glass,T1,II
COPOD,0.01,17,1.0,,glass,T1,II
COPOD,0.01,18,1.0,,glass,T1,II
COPOD,0.01,19,1.0,,glass,T1,II
COPOD,0.05,0,1.0,0.9272727272727272,glass,T1,II
COPOD,0.05,1,1.0,0.8666666666666665,glass,T1,II
COPOD,0.05,2,1.0,0.7454545454545454,glass,T1,II
COPOD,0.05,3,0.0,0.06666666666666665,glass,T1,II
COPOD,0.05,4,1.0,0.7575757575757575,glass,T1,II
COPOD,0.05,5,1.0,0.7818181818181817,glass,T1,II
COPOD,0.05,6,1.0,0.7696969696969697,glass,T1,II
COPOD,0.05,7,1.0,0.5030303030303029,glass,T1,II
COPOD,0.05,8,1.0,0.5515151515151515,glass,T1,II
COPOD,0.05,9,1.0,0.9515151515151514,glass,T1,II
COPOD,0.05,10,1.0,0.8303030303030302,glass,T1,II
COPOD,0.05,11,1.0,0.8666666666666665,glass,T1,II
COPOD,0.05,12,1.0,0.6606060606060605,glass,T1,II
COPOD,0.05,13,0.0,0.7575757575757575,glass,T1,II
COPOD,0.05,14,1.0,0.6606060606060605,glass,T1,II
COPOD,0.05,15,1.0,0.05454545454545454,glass,T1,II
COPOD,0.05,16,1.0,0.9151515151515152,glass,T1,II
COPOD,0.05,17,0.0,0.9515151515151514,glass,T1,II
COPOD,0.05,18,1.0,0.709090909090909,glass,T1,II
COPOD,0.05,19,0.0,0.8909090909090909,glass,T1,II
COPOD,0.1,0,1.0,0.9259740259740258,glass,T1,II
COPOD,0.1,1,0.5,0.9363636363636364,glass,T1,II
COPOD,0.1,2,0.5,0.751948051948052,glass,T1,II
COPOD,0.1,3,0.5,0.6701298701298701,glass,T1,II
COPOD,0.1,4,1.0,0.9506493506493506,glass,T1,II
COPOD,0.1,5,1.0,0.8701298701298701,glass,T1,II
COPOD,0.1,6,0.5,0.8324675324675326,glass,T1,II
COPOD,0.1,7,0.5,0.9636363636363635,glass,T1,II
COPOD,0.1,8,1.0,0.9103896103896105,glass,T1,II
COPOD,0.1,9,0.5,0.9077922077922078,glass,T1,II
COPOD,0.1,10,0.0,0.857142857142857,glass,T1,II
COPOD,0.1,11,0.5,0.896103896103896,glass,T1,II
COPOD,0.1,12,1.0,0.7857142857142857,glass,T1,II
COPOD,0.1,13,0.5,0.9142857142857143,glass,T1,II
COPOD,0.1,14,0.5,0.9428571428571428,glass,T1,II
COPOD,0.1,15,0.5,0.9324675324675323,glass,T1,II
COPOD,0.1,16,0.5,0.9194805194805193,glass,T1,II
COPOD,0.1,17,1.0,0.9116883116883117,glass,T1,II
COPOD,0.1,18,1.0,0.8688311688311688,glass,T1,II
COPOD,0.1,19,1.0,0.9428571428571428,glass,T1,II
ECOD,0.01,0,0.6666666666666666,,glass,T1,II
ECOD,0.01,1,0.6666666666666666,,glass,T1,II
ECOD,0.01,2,0.6666666666666666,,glass,T1,II
ECOD,0.01,3,0.6666666666666666,,glass,T1,II
ECOD,0.01,4,0.0,,glass,T1,II
ECOD,0.01,5,0.6666666666666666,,glass,T1,II
ECOD,0.01,6,0.0,,glass,T1,II
ECOD,0.01,7,0.6666666666666666,,glass,T1,II
ECOD,0.01,8,0.6666666666666666,,glass,T1,II
ECOD,0.01,9,0.6666666666666666,,glass,T1,II
ECOD,0.01,10,0.6666666666666666,,glass,T1,II
ECOD,0.01,11,0.6666666666666666,,glass,T1,II
ECOD,0.01,12,0.6666666666666666,,glass,T1,II
ECOD,0.01,13,0.6666666666666666,,glass,T1,II
ECOD,0.01,14,0.6666666666666666,,glass,T1,II
ECOD,0.01,15,0.6666666666666666,,glass,T1,II
ECOD,0.01,16,0.6666666666666666,,glass,T1,II
ECOD,0.01,17,0.6666666666666666,,glass,T1,II
ECOD,0.01,18,0.6666666666666666,,glass,T1,II
ECOD,0.01,19,0.6666666666666666,,glass,T1,II
ECOD,0.05,0,1.0,0.8909090909090909,glass,T1,II
ECOD,0.05,1,1.0,0.9515151515151514,glass,T1,II
ECOD,0.05,2,1.0,0.9393939393939393,glass,T1,II
ECOD,0.05,3,0.0,0.26747843921922837,glass,T1,II
ECOD,0.05,4,0.0,0.8545454545454544,glass,T1,II
ECOD,0.05,5,0.0,0.37690143708164003,glass,T1,II
ECOD,0.05,6,1.0,0.9030303030303028,glass,T1,II
ECOD,0.05,7,1.0,0.5393939393939393,glass,T1,II
ECOD,0.05,8,1.0,0.9393939393939393,glass,T1,II
ECOD,0.05,9,1.0,0.8787878787878788,glass,T1,II
ECOD,0.05,10,1.0,0.6990913752320743,glass,T1,II
ECOD,0.05,11,1.0,0.5878787878787878,glass,T1,II
ECOD,0.05,12,1.0,0.8024353176576853,glass,T1,II
ECOD,0.05,13,0.0,0.8303030303030302,glass,T1,II
ECOD,0.05,14,1.0,0.8303030303030302,glass,T1,II
ECOD,0.05,15,1.0,0.2127669402880226,glass,T1,II
ECOD,0.05,16,1.0,0.9118583155200968,glass,T1,II
ECOD,0.05,17,1.0,0.8545454545454544,glass,T1,II
ECOD,0.05,18,1.0,0.6121212121212121,glass,T1,II
ECOD,0.05,19,1.0,0.9515151515151514,glass,T1,II
ECOD,0.1,0,0.5,0.9285714285714285,glass,T1,II
ECOD,0.1,1,0.5,0.896103896103896,glass,T1,II
ECOD,0.1,2,1.0,0.7701298701298702,glass,T1,II
ECOD,0.1,3,1.0,0.877922077922078,glass,T1,II
ECOD,0.1,4,1.0,0.9038961038961039,glass,T1,II
ECOD,0.1,5,0.5,0.9363636363636364,glass,T1,II
ECOD,0.1,6,1.0,0.8298701298701299,glass,T1,II
ECOD,0.1,7,1.0,0.9038961038961039,glass,T1,II
ECOD,0.1,8,1.0,0.9545454545454546,glass,T1,II
ECOD,0.1,9,0.5,0.922077922077922,glass,T1,II
ECOD,0.1,10,1.0,0.9233766233766234,glass,T1,II
ECOD,0.1,11,1.0,0.9103896103896105,glass,T1,II
ECOD,0.1,12,1.0,0.8493506493506494,glass,T1,II
ECOD,0.1,13,1.0,0.9441558441558441,glass,T1,II
ECOD,0.1,14,0.5,0.9324675324675323,glass,T1,II
ECOD,0.1,15,0.5,0.9363636363636364,glass,T1,II
ECOD,0.1,16,0.5,0.9233766233766234,glass,T1,II
ECOD,0.1,17,0.5,0.9506493506493506,glass,T1,II
ECOD,0.1,18,1.0,0.9311688311688312,glass,T1,II
ECOD,0.1,19,1.0,0.9532467532467532,glass,T1,II
HBOS,0.01,0,1.0,,glass,T1,II
HBOS,0.01,1,0.6666666666666666,,glass,T1,II
HBOS,0.01,2,1.0,,glass,T1,II
HBOS,0.01,3,1.0,,glass,T1,II
HBOS,0.01,4,0.6666666666666666,,glass,T1,II
HBOS,0.01,5,0.0,,glass,T1,II
HBOS,0.01,6,0.0,,glass,T1,II
HBOS,0.01,7,0.0,,glass,T1,II
HBOS,0.01,8,1.0,,glass,T1,II
HBOS,0.01,9,1.0,,glass,T1,II
HBOS,0.01,10,0.6666666666666666,,glass,T1,II
HBOS,0.01,11,1.0,,glass,T1,II
HBOS,0.01,12,1.0,,glass,T1,II
HBOS,0.01,13,0.6666666666666666,,glass,T1,II
HBOS,0.01,14,0.6666666666666666,,glass,T1,II
HBOS,0.01,15,0.6666666666666666,,glass,T1,II
HBOS,0.01,16,0.6666666666666666,,glass,T1,II
HBOS,0.01,17,1.0,,glass,T1,II
HBOS,0.01,18,0.0,,glass,T1,II
HBOS,0.01,19,0.0,,glass,T1,II
HBOS,0.05,0,0.0,0.9573348703109935,glass,T1,II
HBOS,0.05,1,1.0,0.5945121951219512,glass,T1,II
HBOS,0.05,2,1.0,0.6097674333191042,glass,T1,II
HBOS,0.05,3,0.0,0.16413449679361744,glass,T1,II
HBOS,0.05,4,0.0,0.4451302263229461,glass,T1,II
HBOS,0.05,5,0.0,0.19999999999999998,glass,T1,II
HBOS,0.05,6,1.0,0.6789022571231583,glass,T1,II
HBOS,0.05,7,0.0,0.10365853658536588,glass,T1,II
HBOS,0.05,8,0.0,0.10303030303030303,glass,T1,II
HBOS,0.05,9,0.0,0.6504589317376691,glass,T1,II
HBOS,0.05,10,0.0,0.9393939393939393,glass,T1,II
HBOS,0.05,11,1.0,0.6626170426112704,glass,T1,II
HBOS,0.05,12,1.0,0.6930123197952737,glass,T1,II
HBOS,0.05,13,1.0,0.9290831518485203,glass,T1,II
HBOS,0.05,14,1.0,0.8060606060606059,glass,T1,II
HBOS,0.05,15,0.0,0.6200636545536659,glass,T1,II
HBOS,0.05,16,1.0,0.6121212121212121,glass,T1,II
HBOS,0.05,17,0.0,0.6363636363636362,glass,T1,II
HBOS,0.05,18,0.0,0.5636363636363636,glass,T1,II
HBOS,0.05,19,1.0,0.7508012182480993,glass,T1,II
HBOS,0.1,0,0.5,0.8986025823917038,glass,T1,II
HBOS,0.1,1,1.0,0.8423468856177169,glass,T1,II
HBOS,0.1,2,1.0,0.8745938921377516,glass,T1,II
HBOS,0.1,3,0.8,0.4970722186076773,glass,T1,II
HBOS,0.1,4,1.0,0.7026327681426644,glass,T1,II
HBOS,0.1,5,0.5,0.6822764588420372,glass,T1,II
HBOS,0.1,6,0.0,0.9347191139296531,glass,T1,II
HBOS,0.1,7,0.0,0.8726025421627487,glass,T1,II
HBOS,0.1,8,1.0,0.7963624973438185,glass,T1,II
HBOS,0.1,9,0.5,0.6255278017472246,glass,T1,II
HBOS,0.1,10,0.5,0.51137102014295,glass,T1,II
HBOS,0.1,11,1.0,0.899642788598033,glass,T1,II
HBOS,0.1,12,1.0,0.7044863459037711,glass,T1,II
HBOS,0.1,13,1.0,0.8230320544826276,glass,T1,II
HBOS,0.1,14,0.5,0.794989662795542,glass,T1,II
HBOS,0.1,15,1.0,0.7686809616634178,glass,T1,II
HBOS,0.1,16,1.0,0.7171353249690633,glass,T1,II
HBOS,0.1,17,0.5,0.840395337868662,glass,T1,II
HBOS,0.1,18,0.5,0.7590253936491446,glass,T1,II
HBOS,0.1,19,0.5,0.8610389610389609,glass,T1,II
IForest,0.01,0,0.6666666666666666,,glass,T1,III
IForest,0.01,1,0.6666666666666666,,glass,T1,III
IForest,0.01,2,0.6666666666666666,,glass,T1,III
IForest,0.01,3,0.6666666666666666,,glass,T1,III
IForest,0.01,4,0.6666666666666666,,glass,T1,III
IForest,0.01,5,0.6666666666666666,,glass,T1,III
